Word,Synonyms
error_n,"['mistake', 'errors', 'failed', 'fault', 'bug', 'failure', 'mistakes', 'miscarriage', 'blunder', 'wrong', 'flaw', 'mistaken', 'errorâ', 'erroneous', 'err', 'tolerance', 'mix-up', 'screw-up']"
escape_n,"['flee', 'evade', 'évasion', 'exhaust', 'leak', 'evacuation', 'leakage', 'elude', 'flight', 'avoid', 'shirk', 'outrun', 'jailbreak', 'avoidance', 'getaway', 'elope', 'circumvent', 'abscond', 'fugue', 'escapement', 'esc', 'run']"
essay_n,"['dissertation', 'test', 'trial', 'drafting', 'composition', 'testing']"
essence_n,"['substance', 'gasoline', 'quintessence', 'petrol', 'gist', 'heart', 'crux', 'nature', 'gas', 'core', 'essential', 'thrust', 'spirit', 'fuel']"
establishment_n,"['creation', 'institution', 'establish', 'inception', 'establishing', 'established', 'setting-up', 'create', 'creating', 'setting', 'facility', 'preparation', 'introduction', 'formation', 'constitution', 'building', 'created', 'development', 'build', 'founding', 'implementation', 'set', 'establishments', 'installation', 'emplacement', 'settlement', 'etablissement', 'creative', 'construction', 'set-up', 'forging']"
estate_n,"['estates', 'succession', 'h', 'mass', 'inheritance', 'heritage', 'chuen', 'property', 'summer', 'ground', 'housing', 'real-estate', 'a.m.', 'legacy', 'p.m.', 'immovable']"
estimate_n,"['estimation', 'estimating', 'estimates', 'estimated', 'assess', 'calculate', 'appreciation', 'evaluate', 'forecast', 'calculation', 'assessment', 'calculating', 'estimations', 'assessing', 'forecasts']"
ethic_n,"['ethics', 'ethical', 'ethos', 'ethnic', 'morality', 'moral']"
euphemism_n,['understatement']
european_n,"['europe', 'eu', 'europeans', 'européenne', 'européen', 'europea', 'europeo', 'européennes', 'europäische', 'europe-wide', 'europäischen', 'europejskiego', 'europäisches', 'europeu', 'europejski']"
evaluation_n,"['assessment', 'appraisal', 'valuation', 'assessing', 'evaluating', 'assessments', 'evaluations', 'assess', 'evaluate', 'evaluative', 'review', 'évaluation', 'assessed', 'rating', ""'évaluation"", 'evaluated', 'evaluación', 'appraisals', 'audit', 'measurement', 'stocktaking', 'valutazione', 'evaluators', 'appraise']"
event_n,"['case', 'events', 'cases', 'manifestation', 'incident', 'ceremony', 'activity', 'occurrence', 'demonstration', 'meeting', 'eventuality', 'occasion', 'activities', 'episode', 'cas', 'incidents', 'act', 'instance']"
evidence_n,"['proof', 'evidentiary', 'testimony', 'test', 'tests', 'proofs', 'testing', 'data', 'indication', 'clues', 'demonstrate', 'testimonials', 'demonstration', 'evidences', 'sign', 'testimonies', 'show', 'testament', 'guide', 'indications', 'prove', 'probative']"
evil_n,"['bad', 'scourge', 'diabolical', 'maleficent', 'wicked', 'evil-doing', 'wrong', 'poorly', 'vicious', 'nefarious', 'perverse', 'demon', 'badly', 'sinister', 'malicious', 'malignant', 'hurt', 'devil', 'devilish', 'onda', 'harm', 'viciousness', 'wickedness', 'demonic', 'draconian', 'diabolic', 'heinous', 'vile', 'mal', 'malign', 'malevolent', 'sin', 'ill', 'pernicious']"
evolution_n,"['developments', 'evolving', 'development', 'changing', 'change', 'evolución', 'trend', 'changes', ""'évolution"", 'évolution', 'progression', 'trends', 'progress', 'shift', 'evolutionary']"
exaggeration_n,['overstatement']
examination_n,"['review', 'consideration', 'examinations', 'exam', 'reviews', 'interrogation', 'inspection', 'exams', 'study', 'scrutiny', 'test', 'reviewing', 'examine', 'examining', 'discussion', 'analysis', 'questioning', 'screening', 'investigation', 'audit']"
exception_n,"['exceptions', 'derogation', 'exemption', ""'exception"", 'emergency', 'except', 'exceptional', 'exclusion', 'plea', 'opt-out', 'objection', 'waiver']"
excess_n,"['surplus', 'excessive', 'glut', 'surfeit', 'surpluses', 'exceeding', 'superior', 'overstock', 'upper', 'redundant', 'more', 'exceedance']"
exchange_n,"['exchanges', 'sharing', 'exchanging', 'interchange', 'change', 'swap', 'share', 'trade', 'exchange-rate', 'trading', 'currency', 'foreign-exchange', 'return', 'shift', 'changes', 'monetary', 'currencies', 'interaction', 'bag', 'wui', 'forex', 'changing', 'trade-in', 'exchanged']"
excitement_n,"['excitation', 'enthusiasm', 'emotion', 'thrill', 'arousal', 'exaltation', 'elation', 'agitation', 'exhilaration', 'commotion', 'ferment', 'joy', 'restlessness']"
exclusion_n,"['disqualification', 'marginalisation', 'exclusions', 'graduation', 'exclusiveness', 'excluded', 'marginalization', ""'exclusion"", 'foreclosure', 'deferral', 'exclude', 'excluding', 'exemption', 'exception', 'ostracism', 'opt-out', 'isolation', 'expulsion', 'disentitlement']"
excuse_n,"['pretext', 'apology', 'alibi', 'apologise', 'sorry', 'forgive', 'apologize', 'pardon', 'guise', 'justification', 'pretence', 'excuses', 'justify', 'apologizing']"
execution_n,"['implementation', 'outturn', 'enforcement', 'executions', 'implementing', 'delivery', 'executing', 'performance', 'run', 'run-', ""'exécution"", 'fulfilment', 'running', 'execute', 'executive', 'implement', 'death', 'implemented']"
executive_n,"['operational', 'governing', 'exécutif', 'executives', 'implementation', 'administrative', 'ejecutivo', 'administration', 'implement', 'implementing', 'ejecutivos', 'enforcement', 'frameworks', 'directorate', 'ce', 'direction', 'execution', 'steering', 'tung', 'implemented', 'general', 'senior']"
exercise_n,"['exert', 'exercising', 'enjoyment', 'exercises', 'year', 'period', 'realization', 'practice', 'drill', 'biennium', 'practise', 'perform', ""'exercice"", 'operation', 'maneuvers', 'drills', 'performance', 'fy', 'practicing', 'process', 'exerting', 'maneuver', 'ejercicio', 'fulfilment', 'discharge', 'wield', 'demonstrate', 'work', 'task', 'activity', 'engage']"
exhibition_n,"['exposure', 'exhibitions', 'exhibit', 'exposition', 'exposures', 'exhibits', ""'exposition"", 'expo', 'display', 'expositions', 'exposed', 'show', 'exibit', 'hkcec', 'fair', 'explanatory', 'presentation', 'salon', 'gallery', 'projection']"
exhibitor_n,"['exhibitors', 'outlining', 'exponent', 'operator', 'superscript']"
existence_n,"['presence', 'availability', 'exist', 'survival', 'life', 'occurrence', 'livelihood']"
expansion_n,"['enlargement', 'expanding', 'expand', 'extension', 'spanning', 'expanded', 'broadening', 'widening', ""'expansion"", 'growth', 'dilation', 'increase', 'spread', 'add-in', 'development', 'enlarging', 'broaden', 'dilatation', 'boom', 'expansionist', 'magnification', 'extending', 'enlarge', 'scaling-up', 'extend', 'expandability', 'sprawl', 'expands', 'extended']"
expatriate_n,"['expatriates', 'expatriation', 'overseas', 'foreign', 'native-speaking', 'diaspora']"
expectation_n,"['expectations', 'expectancy', 'anticipation', 'hope', 'waiting', 'wait', 'suspense']"
expediency_n,"['opportunism', 'convenience', 'desirability', 'advisability', 'expedience', 'appropriateness', 'expedient']"
expedition_n,"['shipment', 'dispatch', 'shipping', ""'expédition"", 'consignment', 'mailing', 'despatch', 'shipped']"
expenditure_n,"['spending', 'expenditures', 'expenses', 'expense', 'costs', 'cost', 'outlays', 'outlay', 'dépenses', 'tunnels', 'gasto', 'spend', 'spent', 'disbursements', 'outgoings']"
expense_n,"['detriment', 'expenditure', 'expenses', 'spending', 'cost', 'costa', 'costs', 'expenditures', 'fee', 'fees', 'charges', 'fresh', 'charge', 'disadvantage', 'burden', 'loads', 'load']"
experience_n,"['experiences', 'experiment', 'expertise', 'lessons', 'experiments', 'experienced', 'khabrat', 'khabra', 'experimentation', 'learned']"
experiment_n,"['experience', 'experimentation', 'experiences', 'experimental', 'pilot', 'test', 'testing', 'experiments', 'trial']"
expert_n,"['experts', 'specialist', 'specialists', 'specialized', 'expertise', 'whiz', 'panellist', 'panelist', 'expert-level', 'appraiser', 'specialised', 'professional']"
expertise_n,"['know-how', 'experience', 'skills', 'knowledge', 'competencies', 'competence', 'skill', 'specialization', ""'expertise"", 'competency', 'experts', 'competences', 'jurisdiction', 'expert', 'experiences', 'specialisation', 'knowhow', 'proficiency', 'specialists', 'khabrat', 'powers', 'lessons', 'specialized']"
explanation_n,"['explanations', 'clarification', 'interpretation', 'explained', 'explain', 'statement', 'declaration', 'explication', 'explaining', 'explanatory', 'rationale', 'justification', 'reason']"
exploration_n,"['prospecting', 'browsing', 'exploring', 'scan', 'explore', 'explorations', 'exploratory', 'navigation', 'scanning', 'crawling', 'browse', 'discovery', 'explorer', 'mining', 'prospection', 'exploitation']"
explosion_n,"['blast', 'bombing', 'explodes', 'detonation', 'bomb', 'exploded', 'explosive', 'exploding', 'blowout', 'bombings', 'outburst', 'boom', 'eruption', 'blasts', 'outbreak', 'burst', 'explosions']"
export_n,"['exports', 'exporting', 'exportation', 'exported', 'exportación', 'exportação', ""'exportation"", ""'esportazione"", 'ausfuhr', 'export-oriented', 'exporter', 'uitvoer', 'export-', 'exporters', 'exit']"
exposure_n,"['exhibition', 'exhibit', 'exposition', 'exposures', ""'exposition"", 'stay', 'exposed', 'exhibitions', 'display', 'presentation', 'exhibits', 'briefing', 'expo', 'statement', 'visibility', 'risk', 'explanatory']"
expression_n,"['phrase', 'term', 'speech', 'expressions', 'manifestation', ""'expression"", 'words', 'word', 'demonstration', 'expr', 'self-expression', 'wording', 'expressing', 'embodiment']"
expulsion_n,"['deportation', 'eviction', 'removal', 'expelling', 'eject', ""'expulsion"", 'expel', 'expulsions', 'banishment', 'evictions', 'expelled', 'deporting', 'dismissal', 'remoteness', 'extrusion', 'deported', 'ouster', 'deport', 'refoulement', 'exclusion', 'deportations', 'non-expulsion']"
extension_n,"['prolongation', 'expansion', 'enlargement', 'prorogation', 'extend', 'outreach', 'extending', 'extensions', 'continuance', 'extended', 'continuation', ""'extension"", 'renewal', 'popularization', 'extent', 'broadening', 'expand', 'widening', 'lengthening', 'expanding', 'length', 'rollover', 'extender', 'spread', 'elongation', 'expanded', 'roll-over', 'postponement']"
extent_n,"['measure', 'degree', 'scope', 'magnitude', 'measurement', 'scale', 'breadth', 'point', 'level', 'step', 'measuring', 'misura', 'size', 'extension', 'extended', 'position', 'action', 'amplitude', 'range', 'expanse', 'able', 'importance', 'mesure', 'measures', 'amount', 'part', 'way']"
extract_n,"['excerpt', 'retrieved', 'extracted', 'extracting', 'extracts', 'extraction', 'remove', 'extrait', 'retrieve', 'extort', 'excerpts', 'mined', 'draw', 'eject', 'ext', 'quarried', 'pull', 'removing', 'retrieving', 'mining', 'retrieval']"
extraction_n,"['mining', 'extractive', 'retrieval', 'extracting', 'removal', 'extract', 'removing', 'abstraction', 'extracted', 'pull', 'eject', 'quarrying', 'exploitation', 'drilling']"
fabric_n,"['tissue', 'cloth', 'fabrics', 'structure', 'tissues', 'flexfield', 'weft', 'frame', 'textile', 'framing', 'texture', 'woven', 'webbing']"
facet_n,['aspect']
facility_n,"['installation', 'facilities', 'installations', 'mechanism', 'facilitated', 'plant', 'centre', 'fund', 'establishment', 'ease', 'institution', 'instrument', 'installing', 'service', 'annex', 'factory', 'install', 'center', 'installed', 'mill', 'device']"
facsimile_n,"['fax', 'telefax', 'télécopieur', 'telecopier', 'telefacsimile', 'faxed', 'faxing']"
factor_n,"['factors', 'coefficient', 'element', 'mailman', 'postman', 'facteur', 'determinant', 'factorial', 'component', 'elements', 'contributor', 'player', 'aspect', 'coefﬁcient', 'actor', 'driver', 'working', 'musicaction', 'stocking']"
factory_n,"['plant', 'factories', 'mill', 'fábrica', 'usine', 'manufactures', 'fabrique', 'plants', 'facility']"
faculty_n,"['faculté', 'professors', 'teachers', 'facultad', 'faculties', 'college', 'power', 'school', 'teacher', 'ability', 'option', 'professor', 'discretion']"
failure_n,"['inability', 'omission', 'fiasco', 'failed', 'incapacity', 'lack', 'breakdown', 'malfunction', 'rupture', 'error', 'fails', 'fault', 'absence', 'default', 'fail', 'defect', 'failing', 'collapse', 'defeat', 'non-compliance', 'bankruptcy', 'flop', 'judgement', 'breach', 'refusal', 'impossibility', 'setback', 'chess', 'disability', 'flaw', 'insufficiency', 'judgment', 'deficiency', 'breakage', 'breakup', 'inadequacy', 'non-performance', 'falla', 'failures']"
fairway_n,"['channel', 'chenal']"
faith_n,"['fe', 'confidence', 'belief', 'fide', 'trust', 'pa', 'jtf', 'religion', 'authentic', 'confession', 'ef', 'religious', 'iman', 'intention', 'foi', 'feith', 'creed', 'pas', 'conviction', 'worship', 'witness', 'fides', 'fede']"
fang_n,"['fong', 'croc', 'veng', 'parties', 'catch']"
fantasy_n,"['imagination', 'imaginary', 'illusion', 'fancy', 'chimera', 'dream', 'fiction', 'fantasia', 'novelty', 'obsession', 'fantastic', 'utopia']"
farmer_n,"['farmers', 'rancher', 'peasant', 'grower', 'farms', 'producer', 'operator', 'farm', 'farming']"
fashion_n,"['way', 'mode', 'manner', 'moda', 'vogue', 'costumes', 'clothing', 'style', 'method']"
fate_n,"['destiny', 'destination', 'whereabouts', 'plight', 'lot', 'target', 'luck', 'spell', 'destin', 'doom', 'batch', 'self-determination', 'become', 'curse', 'fortune', 'consignment', 'sort']"
Father_n,"['dad', 'daddy', 'parent', 'padre', 'fathers', 'père', 'papa', 'fassia', 'pater', 'ilp', 'santa', 'pai', 'ilps', 'pop', 'paternal', 'isa', 'pa', 'sr.', 'fader', 'priest', 'eerp', '-father', 'vader']"
fault_n,"['blame', 'misconduct', 'guilt', 'culpa', 'error', 'foul', 'mistake', 'failure', 'faulting', 'flaw', 'lack', 'faults', 'failures', 'failing', 'defect', 'rift', 'anomaly', 'malfunction', 'judgement']"
favour_n,"['favor', 'favourable', 'support', 'benefit', 'favore', 'behalf', 'faveur', 'promote', 'supportive', 'advantage', 'conducive', 'positive', 'favorable', 'foster', 'supporter', 'advocate']"
fear_n,"['afraid', 'scared', 'apprehension', 'frightened', 'concern', 'anxiety', 'scare', 'terror', 'worry', 'dread', 'fright', 'suck', 'bang', 'angst', 'panic', 'worried', 'horror']"
feature_n,"['characteristic', 'function', 'functionality', 'role', 'fiction', 'features', 'element', 'characteristics', 'trait', 'aspect', 'functions', 'hallmark', 'component', 'attribute']"
federalism_n,"['federalisation', 'federal', 'federalist']"
federation_n,"['russian', 'russia', 'fannie', 'fédération', 'federal', 'federación', 'federatie', 'russie', 'federations', 'commonwealth', 'confederation', 'ftu', 'union', 'fiapa', 'federative', 'association']"
fee_n,"['fees', 'tax', 'costs', 'expenses', 'charges', 'royalty', 'fief', 'cost', 'charge', 'taxes', 'honoraria', 'levy', 'expense', 'tariff', 'rights', 'fresh', 'esrf', 'sef', 'honorary', 'consuls', 'honorarium', 'charging', 'fare', 'rate', 'right', 'honorariums', 'toll', 'law']"
feeling_n,"['sense', 'impression', 'sentiment', 'sensation', 'feel', 'emotion', 'hunch', 'perception', 'printing', 'smell', 'meaning', 'premonition', 'print']"
fellow_n,"['colleagues', 'colleague', 'companions', 'awardee', 'guy', 'compatriots', 'ladies', 'compatriot', 'other', 'gentlemen', 'honourable', 'co-workers', 'type']"
feminism_n,['feminist']
fen_n,"['bog', 'peatland', 'nps', 'yau-fun', 'nfp', 'swamp', 'marsh', 'yau-fan', 'marshes']"
fence_n,"['barrier', 'wall', 'closure', 'fencing', 'closing', 'palisade', 'fences', 'end', 'sur', 'roasting', 'gate', 'barrière', 'close-out', 'billboard', 'hurdle']"
fender_n,"['fenders', 'fenderwell', 'bumper']"
ferocity_n,"['nail', 'cruelty']"
ferry_n,"['ferries', 'pier', 'phiri', 'piers', 'shuttle', 'lac', 'terminal', 'yaumati', 'infectious']"
fever_n,"['foot', 'classical', 'plague', 'hot', 'classic', 'craze', 'febrile', 'heat', 'conventional', 'african']"
fibre_n,"['fiber', 'fibres', 'fibers', 'fibrous', 'fibreboard', 'fiber-optic']"
fiction_n,"['feature', 'imagination', 'fantasy', 'novel', 'sci-fi', 'pretence', 'roman', 'unreal']"
fiddle_n,"['violin', 'fiddler', 'oak']"
Field_n,"['area', 'ground', 'sphere', 'domain', 'fields', 'scope', 'terrain', 'sector', 'mobile', 'campo', 'ﬁeld', 'areas', 'realm', 'regard', 'zone', 'campaign', 'arena', 'domaine', 'countryside', 'field-based', 'camp', 'external', 'land', 'situ', 'respect', 'matter', 'on-site', 'foreign', 'champ', 'overseas', 'veld', 'medan', 'campos', 'missions', 'ambit', 'management', 'fieldwork']"
fight_n,"['struggle', 'combat', 'battle', 'fighting', 'combating', 'lutte', 'reduction', 'ﬁght', 'control', 'kamp', 'beat', 'war', 'counter', 'lucha', 'wrestling', 'kampf', 'strive', 'campaign', 'tackle', 'brawl', 'struggles', 'fights', 'contend', 'action', 'fiight', 'countering', 'address', 'strife']"
fighter_n,"['hunting', 'boxer', 'hunters', 'fighters', 'combatant', 'hunter', 'guerrilla', 'gunship', 'hunt', 'warrior', 'combat', 'fighting', 'militant', 'chasse', 'jet', 'veteran', 'jsf', 'bellboy', 'warplane']"
figure_n,"['chart', 'graph', 'graphic', 'illustration', 'appears', 'figures', 'number', 'chiffre', 'diagram', 'digit', 'fig', 'numeral', 'amount', 'graphical', 'silhouette', 'percentage', 'personality', 'exhibit', 'contained', 'sum', 'ﬁgure', 'appear', 'table', 'proportion', 'no.', 'ozp']"
file_n,"['files', 'dossier', 'archive', 'record', 'roster', 'archiving', 'produce', 'docket', 'records', 'archives', 'submit', 'deposit', 'archival', 'bank', 'filing', 'fichier', 'case', 'case-file', 'lodge', 'ﬁle', 'archivos', 'filename', 'issue', 'matter', 'folder', 'numérico']"
filename_n,['file']
filling_n,"['infilling', 'fill', 'filler', 'refilling', 'infill', 'refill', 'backfilling', 'bulking', 'bridging', 'backfill', 'populating', 'yau', 'completing', 'refuelling', 'populate', 'bridge', 'loading']"
filter_n,"['filters', 'filtering', 'filtration', 'filtered', 'cleaner', 'screen', 'filtrate', 'trap', 'strainer', 'ptfe']"
finance_n,"['finances', 'financial', 'financing', 'funding', 'fund', 'hacienda', 'financials', 'financiën', 'fiscal', 'finanza', 'treasury', 'funds', 'finanze', 'exchequer', 'finanças', 'finance-economy']"
finding_n,"['find', 'conclusion', 'conclusions', 'findings', 'search', 'discovery', 'found', 'research', 'seeking', 'locate', 'discovering', 'verdict', 'searching', 'outcome', 'observation', 'identifying']"
fingerprint_n,"['thumbprint', 'fingerprints', 'footprint', 'fingerprinting', 'prints', 'imprint', 'handprint', 'print']"
firing_n,"['shooting', 'fire', 'gunfire', 'tir', 'launch', 'launching', 'dismissal', 'ceasefire', 'cease-fire', 'shot', 'cooking', 'shootings', 'detonation']"
firm_n,"['strong', 'company', 'solid', 'farm', 'resolute', 'undertaking', 'steadfast', 'enterprise', 'farms', 'business', 'robust', 'firmness', 'staunch', 'strict', 'decisive', 'cabinet', 'unwavering', 'corporation', 'shut', 'fermi', 'resolutely', 'determined', 'ferme', 'fixed', 'unswerving', 'firmly', 'tough', 'companies', 'stable', 'sound', 'vigorous', 'strongly', 'steady', 'society', 'signature', 'forceful', 'farmhouse', 'office', 'definite', ""'entreprise"", 'enterprises', 'stringent', 'close', 'venture']"
fishing_n,"['fisheries', 'fishery', 'fish', 'pesca', 'ﬁshing', 'angling', 'fiske', 'catch', 'diaoyu', 'harvesting', 'fished', 'pêche', 'pesquera', 'hunting', 'visserij', 'fishermen', 'peach', 'angler', 'harvest', 'fishers']"
fist_n,"['puño', 'grip', 'punch', 'handgun', 'wrist']"
fitness_n,"['ability', 'aptitude', 'conditioning', 'suitability', 'bodybuilding', 'packaging', 'adequacy', 'condition', 'appropriateness', 'physical', 'proficiency']"
flake_n,['biscuit']
flame_n,"['torch', 'flames', 'fire', 'shula', 'shola', 'retardant', 'romance', 'inflammation', 'blaze', 'llamas']"
flavour_n,"['taste', 'flavor', 'aroma', 'flavouring', 'flavoured', 'perfume', 'scent', 'liking']"
fleet_n,"['flotilla', 'park', 'fleets', 'float', 'navy', 'floating', 'convoy', 'ﬂeet', 'floats', 'parka']"
flesh_n,"['meat', 'pulp', 'chair', 'broiler', 'skin']"
flexibility_n,"['flexible', 'latitude', 'ﬂexibility', 'agility', 'responsiveness', 'versatility', 'adaptability', 'resilience', 'leeway', 'elasticity']"
flood_n,"['flooding', 'floods', 'inundation', 'deluge', 'avalanche', 'influx', 'raw', 'floodwater', 'freshet', 'flow', 'torrent', 'wave', 'inundate']"
floor_n,"['word', 'étage', 'piso', 'footwell', 'soil', 'hard-deck', 'storey', 'ﬂoor', 'speech', 'ground', 'deck', 'speaking', 'flooring', 'floors', 'statement', 'minimum', 'sol', 'planta', 'call', 'floorboard', 'upstairs', 'plant', 'reason']"
flow_n,"['flows', 'flux', 'stream', 'debit', 'influx', 'fluxes', 'circulation', 'movement', 'streamflow', 'inflow', 'runoff', 'flowrate', 'throughput', 'streams', 'mobile', 'fluidity', 'discharge', 'outflow', 'debiting', 'movements', 'traffic', 'current', 'flow-control', 'workflow', 'capacitor', 'flowing', 'flood', 'liquidity', 'dfd', 'streamflows', 'flowmeter', 'run-off', 'drainage', 'ﬂow']"
fluency_n,['fluidity']
fluid_n,"['liquid', 'fluids', 'oil', 'liquids', 'goo', 'liquide', 'free-flowing', 'accepted', 'fluent', 'smooth', 'olive', 'cash', 'unstable']"
fluke_n,"['moat', 'halibut', 'flounder']"
focus_n,"['concentrate', 'emphasis', 'attention', 'concentration', 'accent', 'discussion', 'focusing', 'approach', 'priority', 'focused', 'orientation', 'centre', 'target', 'focuses', 'theme', 'axis', 'focussing', 'interest', 'spotlight', 'concentrating', 'refocus', 'objective', 'guidance', 'direction', 'heart', 'reflection', 'care', 'concentrated', 'devote', 'goal']"
folk_n,"['folklore', 'popular', 'civil', 'people', 'populaires', 'populaire', 'traditional']"
fool_n,"['idiot', 'imbecile', 'stupid', 'deceive', 'silly', 'crazy', 'moron', 'buffoon', 'jerk', 'delude', 'jackass', 'mislead', 'insane', 'butthead', 'dumbass', 'jester', 'mad', 'ldiot', 'idiotic', 'chump', 'madman', 'cheat', 'dumb', 'numb-wit', 'horse-trade', 'dummy', 'asshole', 'beast', 'foolish', 'goblin', 'douche', 'clown', 'dumb-ass', 'assmunch', 'moonhead', 'sucker', 'schmuck', 'twit']"
force_n,"['strength', 'forces', 'effect', 'vigour', 'unficyp', 'power', 'kraft', 'troops', 'compel', 'place', 'isaf', 'task', 'oblige', 'working', 'team', 'fuerza', 'troop', 'undof', 'vigor', 'forza', 'unifil', 'violence', 'work', 'forcibly', 'load', 'strengths', 'army', 'tasks', 'sfor', 'effective', 'applicable', 'gendarmerie']"
ford_n,['forde']
forecast_n,"['forecasting', 'forecasts', 'prediction', 'anticipation', 'provident', 'projections', 'predictions', 'projected', 'predict', 'projection', 'estimates', 'predicted', 'prognosis', 'foresight', 'predictive', 'expected', 'planned', 'predicting', 'prevision', 'anticipated', 'forecasted', 'estimate', 'expectations', 'estimated', 'anticipate', 'outlook', 'foreseen', 'foresee', 'preparation', 'weather', 'predictability']"
foreground_n,"['forefront', 'fore', 'originals', 'close-up']"
forehead_n,"['front', 'brow']"
forest_n,"['forestry', 'forests', 'forêt', 'forestière', 'forestier', 'woods', 'bosque', 'woodland', 'forestali', 'forester', 'foresters', 'forested', 'jungle', 'timber', 'forestal', 'forêts', 'stumpage', 'wald', 'logging', 'wood', 'rainforest', 'forest-related', 'selva', 'lin', 'vorst', 'woodlands', 'laforest']"
form_n,"['shape', 'forms', 'format', 'way', 'formula', 'formulary', 'manner', 'formulaire', 'kind', 'train', 'constitute', 'type', 'forma', 'forme', 'sort', 'screen', 'modality', 'proforma', 'formatting', 'forming', 'version', 'formation', 'formed', 'forman', 'are', 'mode', 'represent']"
format_n,"['formatting', 'formats', 'form', 'presentation', 'formatted', 'layout', 'submission', 'model', 'formula', 'version', 'pdf', 'form-factor', 'structure', 'shape', 'modality', 'forms', 'size']"
formation_n,"['training', 'forming', 'creation', 'constitution', 'establishment', 'education', 'train', 'composition', 'lineup', 'formed', 'learning', 'form', 'fashioning', 'line-up', 'trained']"
formula_n,"['formulas', 'formulae', 'form', 'formulates', 'recipe', 'wording', 'formulation', 'format', 'equation', 'phrase', 'formulate', 'formal', 'approach']"
fortune_n,"['fortuna', 'wealth', 'luck', 'fate']"
forum_n,"['forums', 'instance', 'foro', 'tribune', 'rostrum', 'unff', 'fora', 'iff', 'body', 'proceeding', 'fsc', 'podium', 'fórum', 'pregnant', 'platform', 'gfse', 'arf', 'pulpit', 'caucus', 'venue', 'gallery', 'symposium']"
foundation_n,"['fondation', 'basis', 'fundación', 'foundations', 'founding', 'stichting', 'stiftung', 'bases', 'base', 'fundação', 'fondazione', 'groundwork', 'fund', 'bedrock', 'cornerstone', 'basic', 'inception', 'unf', 'founded', 'crrf', 'institution', 'mfhr', 'footing', 'consortia', 'acpf', 'fundamentals', 'based']"
founder_n,"['founding', 'incorporator', 'founders', 'lachance']"
fountain_n,"['fontaine', 'trout']"
fraction_n,"['portion', 'moiety', 'fractions', 'proportion', 'aliquot', 'faction', 'part', 'split', 'percentage']"
fragment_n,"['snippet', 'chunk', 'shard', 'excerpt', 'fragments', 'fragmentation', 'piece', 'meteorite']"
frame_n,"['framework', 'frames', 'chassis', 'rack', 'section', 'raster', 'subframe', 'fabric', 'framing', 'box', 'marco', 'pattern', 'weft', 'context', 'image', 'table']"
framework_n,"['context', 'marco', 'part', 'frame', 'frameworks', 'ram', 'quadro', 'scope', 'structure', 'cadre', 'kader', 'course', 'umbrella', 'under', 'environment', 'sash', 'rma', 'connection', 'setting', 'picture', 'system', 'rahmen', 'basis', 'terms', 'background']"
fraud_n,"['frauds', 'evasion', 'deception', 'scam', 'fraudulent', 'deceit', 'cheating', 'frode', 'forgery', 'anti-fraud', 'swindling', 'impostor', 'imposter', 'rigging', 'swindle', 'counterfeiting', 'sham', 'corrupt', 'trickery', 'usurpation']"
freedom_n,"['liberty', 'free', 'freedoms', 'liberties', 'liberté', 'freely', 'libertad', 'freiheit', 'svoboda', 'release', 'swoboda', 'hurriyat']"
frequency_n,"['frequencies', 'incidence', 'periodicity', 'spectrum', 'prevalence', 'often', 'occurrence', 'frequent', 'frequently', 'frã', 'rate', 'freq']"
front_n,"['frente', 'newsweek', 'forehead', 'frontal', 'first', 'front-side', 'milf', 'before', 'head-on', 'brow', 'facade', 'prior', 'recto', 'frontline', 'page', 'ruf', 'ltte', 'face', 'initial', 'bezel', 'front-end', 'brows', 'ulfa', 'forward', 'forefront', 'ndf', 'pflp', '1st']"
fruition_n,['fruit']
frustration_n,"['disappointment', 'dissatisfaction', 'aborting', 'discontent', 'foiled', 'setback', 'depression', 'aborted']"
fuel_n,"['fuels', 'combustible', 'petrol', 'gasoline', 'oil', 'yau', 'propellant', 'carburant', 'bunker', 'combustion', 'combustibles', 'gas', 'essence']"
function_n,"['role', 'service', 'functions', 'feature', 'operate', 'functioning', 'operation', 'work', 'basis', 'functionality', 'fonction', 'duties', 'functional', 'task', 'post', 'operating', 'accordance', 'features']"
fund_n,"['funds', 'fonds', 'funding', 'merits', 'finance', 'fondo', 'caisse', 'substance', 'background', 'facility', 'bottom', 'unfpa', 'holdings', 'substantive', 'financing', 'unifem', 'foundation', 'imf', 'cerf', 'money', 'fonda', 'qef', 'box', 'cash', 'molten', 'crate', 'depth', 'fundo', 'uncdf', 'fundusz', 'caja', 'unfip', 'pbf', 'ifad', 'gearbox', 'cashier', 'unjspf']"
fundamentalist_n,"['fundamentalism', 'fundamentalists', 'salafi']"
funding_n,"['financing', 'finance', 'funds', 'fund', 'financial', 'ﬁnancing', 'money', 'funded', 'fundraising', 'financed', 'capitalization', 'financement', 'fund-raising', 'fonds', 'appropriations', 'subsidy', 'resources', 'appropriation', 'grant', 'capital', 'grants', 'support']"
funeral_n,"['burial', 'funerals', 'funerary', 'funereal', 'mortuary', 'undertaker', 'escorting', 'interment', 'consolation', 'knell']"
funnel_n,"['micropyle', 'funnels', 'hopper', 'cone', 'chimney', 'pyramid', 'fireplace']"
furnace_n,"['oven', 'kiln', 'boiler', 'chaudière', 'stove', 'ovens', 'furnaces', 'four', 'heater', 'fours', 'heating', 'smelter', 'cooker']"
